Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Shanghai,PM2.5 - Principal,2019-01-01 01:00 AM,2019,01,01,01,24.0,76,Moderate,25.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-01 02:00 AM,2019,01,01,02,23.5,75,Moderate,23.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-01 03:00 AM,2019,01,01,03,23.7,75,Moderate,24.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-01 04:00 AM,2019,01,01,04,23.4,75,Moderate,23.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-01 05:00 AM,2019,01,01,05,23.7,75,Moderate,24.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-01 06:00 AM,2019,01,01,06,22.5,73,Moderate,20.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-01 07:00 AM,2019,01,01,07,23.0,74,Moderate,24.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-01 08:00 AM,2019,01,01,08,22.3,72,Moderate,21.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-01 09:00 AM,2019,01,01,09,23.8,76,Moderate,27.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-01 10:00 AM,2019,01,01,10,26.4,81,Moderate,31.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-01 11:00 AM,2019,01,01,11,30.4,89,Moderate,35.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-01 12:00 PM,2019,01,01,12,29.8,88,Moderate,29.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-01 01:00 PM,2019,01,01,13,31.6,92,Moderate,34.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-01 02:00 PM,2019,01,01,14,34.8,99,Moderate,38.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-01 03:00 PM,2019,01,01,15,34.4,98,Moderate,34.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-01 04:00 PM,2019,01,01,16,38.2,108,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-01 05:00 PM,2019,01,01,17,37.1,105,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-01 06:00 PM,2019,01,01,18,34.5,98,Moderate,32.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-01 07:00 PM,2019,01,01,19,30.7,90,Moderate,27.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-01 08:00 PM,2019,01,01,20,34.5,98,Moderate,39.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-01 09:00 PM,2019,01,01,21,37.7,106,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-01 10:00 PM,2019,01,01,22,45.7,126,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-01 11:00 PM,2019,01,01,23,51.4,140,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-02 12:00 AM,2019,01,02,00,54.2,147,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-02 01:00 AM,2019,01,02,01,50.6,138,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-02 02:00 AM,2019,01,02,02,50.3,137,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-02 03:00 AM,2019,01,02,03,52.1,142,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-02 04:00 AM,2019,01,02,04,54.5,148,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-02 05:00 AM,2019,01,02,05,59.7,153,Unhealthy,65.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-02 06:00 AM,2019,01,02,06,63.9,155,Unhealthy,68.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-02 07:00 AM,2019,01,02,07,67.8,157,Unhealthy,73.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-02 08:00 AM,2019,01,02,08,69.9,158,Unhealthy,74.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-02 09:00 AM,2019,01,02,09,75.1,161,Unhealthy,82.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-02 10:00 AM,2019,01,02,10,79.8,164,Unhealthy,85.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-02 11:00 AM,2019,01,02,11,84.4,166,Unhealthy,89.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-02 12:00 PM,2019,01,02,12,84.6,166,Unhealthy,85.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-02 01:00 PM,2019,01,02,13,85.5,166,Unhealthy,87.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-02 02:00 PM,2019,01,02,14,83.8,166,Unhealthy,82.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-02 03:00 PM,2019,01,02,15,85.2,166,Unhealthy,88.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-02 04:00 PM,2019,01,02,16,83.0,165,Unhealthy,79.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-02 05:00 PM,2019,01,02,17,80.6,164,Unhealthy,73.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-02 06:00 PM,2019,01,02,18,80.2,164,Unhealthy,76.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-02 07:00 PM,2019,01,02,19,79.1,163,Unhealthy,74.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-02 08:00 PM,2019,01,02,20,78.3,163,Unhealthy,75.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-02 09:00 PM,2019,01,02,21,77.4,162,Unhealthy,74.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-02 10:00 PM,2019,01,02,22,77.0,162,Unhealthy,76.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-02 11:00 PM,2019,01,02,23,75.4,161,Unhealthy,71.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-03 12:00 AM,2019,01,03,00,74.0,161,Unhealthy,70.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-03 01:00 AM,2019,01,03,01,74.2,161,Unhealthy,76.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-03 02:00 AM,2019,01,03,02,74.7,161,Unhealthy,77.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-03 03:00 AM,2019,01,03,03,74.5,161,Unhealthy,75.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-03 04:00 AM,2019,01,03,04,72.4,160,Unhealthy,64.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-03 05:00 AM,2019,01,03,05,71.8,159,Unhealthy,69.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-03 06:00 AM,2019,01,03,06,71.5,159,Unhealthy,71.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-03 07:00 AM,2019,01,03,07,70.6,159,Unhealthy,67.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-03 08:00 AM,2019,01,03,08,70.2,159,Unhealthy,69.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-03 09:00 AM,2019,01,03,09,68.9,158,Unhealthy,64.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-03 10:00 AM,2019,01,03,10,67.5,157,Unhealthy,63.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-03 11:00 AM,2019,01,03,11,66.5,157,Unhealthy,63.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-03 12:00 PM,2019,01,03,12,62.3,155,Unhealthy,55.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-03 01:00 PM,2019,01,03,13,56.0,151,Unhealthy,48.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-03 02:00 PM,2019,01,03,14,53.6,146,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-03 03:00 PM,2019,01,03,15,52.6,143,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-03 04:00 PM,2019,01,03,16,50.4,138,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-03 05:00 PM,2019,01,03,17,49.9,136,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-03 06:00 PM,2019,01,03,18,48.6,133,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2019-01-03 07:00 PM,2019,01,03,19,47.2,130,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
