Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Mumbai,PM2.5 - Principal,2019-01-01 01:00 AM,2019,01,01,01,98.7,173,Unhealthy,101.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2019-01-01 02:00 AM,2019,01,01,02,148.3,199,Unhealthy,198.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2019-01-01 03:00 AM,2019,01,01,03,175.7,226,Very Unhealthy,203.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2019-01-01 04:00 AM,2019,01,01,04,211.3,261,Very Unhealthy,247.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2019-01-01 05:00 AM,2019,01,01,05,229.2,279,Very Unhealthy,247.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2019-01-01 06:00 AM,2019,01,01,06,225.6,275,Very Unhealthy,222.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2019-01-01 07:00 AM,2019,01,01,07,191.8,242,Very Unhealthy,158.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2019-01-01 08:00 AM,2019,01,01,08,160.9,211,Very Unhealthy,130.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2019-01-01 09:00 AM,2019,01,01,09,146.9,198,Unhealthy,133.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2019-01-01 10:00 AM,2019,01,01,10,139.9,195,Unhealthy,133.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2019-01-01 11:00 AM,2019,01,01,11,137.9,194,Unhealthy,136.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2019-01-01 12:00 PM,2019,01,01,12,137.0,193,Unhealthy,136.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2019-01-01 01:00 PM,2019,01,01,13,121.0,185,Unhealthy,105.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2019-01-01 02:00 PM,2019,01,01,14,104.9,177,Unhealthy,89.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2019-01-01 03:00 PM,2019,01,01,15,96.9,172,Unhealthy,89.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2019-01-01 04:00 PM,2019,01,01,16,88.9,168,Unhealthy,81.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2019-01-01 05:00 PM,2019,01,01,17,80.4,164,Unhealthy,72.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2019-01-01 06:00 PM,2019,01,01,18,72.7,160,Unhealthy,65.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2019-01-01 07:00 PM,2019,01,01,19,74.8,161,Unhealthy,77.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2019-01-01 08:00 PM,2019,01,01,20,82.9,165,Unhealthy,91.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2019-01-01 09:00 PM,2019,01,01,21,86.9,167,Unhealthy,91.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2019-01-01 10:00 PM,2019,01,01,22,93.9,171,Unhealthy,101.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2019-01-01 11:00 PM,2019,01,01,23,97.4,173,Unhealthy,101.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2019-01-02 12:00 AM,2019,01,02,00,95.3,172,Unhealthy,96.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2019-01-02 01:00 AM,2019,01,02,01,99.5,174,Unhealthy,106.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2019-01-02 02:00 AM,2019,01,02,02,145.6,198,Unhealthy,190.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2019-01-02 03:00 AM,2019,01,02,03,167.8,218,Very Unhealthy,190.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2019-01-02 04:00 AM,2019,01,02,04,162.9,213,Very Unhealthy,158.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2019-01-02 05:00 AM,2019,01,02,05,157.9,208,Very Unhealthy,153.0,UG/M3,1 Hr,Valid
