Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Mumbai,PM2.5 - Principal,2022-01-01 02:00 AM,2022,01,01,02,110.7,180,Unhealthy,122.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2022-01-01 03:00 AM,2022,01,01,03,93.8,171,Unhealthy,77.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2022-01-01 04:00 AM,2022,01,01,04,76.4,162,Unhealthy,59.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2022-01-01 05:00 AM,2022,01,01,05,66.7,157,Unhealthy,57.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2022-01-01 06:00 AM,2022,01,01,06,64.8,156,Unhealthy,63.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2022-01-01 07:00 AM,2022,01,01,07,63.9,155,Unhealthy,63.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2022-01-01 08:00 AM,2022,01,01,08,67.9,157,Unhealthy,72.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2022-01-01 09:00 AM,2022,01,01,09,75.4,161,Unhealthy,83.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2022-01-01 10:00 AM,2022,01,01,10,74.7,161,Unhealthy,74.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2022-01-01 11:00 AM,2022,01,01,11,73.3,160,Unhealthy,72.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2022-01-01 12:00 PM,2022,01,01,12,70.1,159,Unhealthy,67.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2022-01-01 01:00 PM,2022,01,01,13,62.5,155,Unhealthy,55.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2022-01-01 02:00 PM,2022,01,01,14,57.2,152,Unhealthy,48.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2022-01-01 03:00 PM,2022,01,01,15,58.3,152,Unhealthy,60.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2022-01-01 04:00 PM,2022,01,01,16,56.1,151,Unhealthy,53.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2022-01-01 05:00 PM,2022,01,01,17,52.6,143,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2022-01-01 06:00 PM,2022,01,01,18,48.8,134,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2022-01-01 07:00 PM,2022,01,01,19,50.3,137,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2022-01-01 08:00 PM,2022,01,01,20,54.7,148,Unhealthy for Sensitive Groups,60.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2022-01-01 09:00 PM,2022,01,01,21,60.0,153,Unhealthy,69.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2022-01-01 10:00 PM,2022,01,01,22,61.3,154,Unhealthy,64.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2022-01-01 11:00 PM,2022,01,01,23,65.3,156,Unhealthy,72.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2022-01-02 12:00 AM,2022,01,02,00,78.0,163,Unhealthy,89.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2022-01-02 01:00 AM,2022,01,02,01,84.6,166,Unhealthy,91.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2022-01-02 02:00 AM,2022,01,02,02,85.3,166,Unhealthy,86.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2022-01-02 03:00 AM,2022,01,02,03,88.1,168,Unhealthy,91.0,UG/M3,1 Hr,Valid
